Price,Type,Size,Beds,Bath,Location
6900000,Apartment,1550.0,4,4,Dakshin Khan
13000000,Apartment,1350.0,4,3,Kalabagan
5115000,Apartment,930.0,2,2,Mirpur
10000000,Apartment,1700.0,3,3,Banasree
6000000,Apartment,1377.0,3,3,Mohammadpur
5000000,Apartment,1100.0,3,3,Mohammadpur
6000000,Apartment,1377.0,3,3,Mohammadpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
7200000,Apartment,1250.0,3,3,Adabor
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
30000000,Apartment,1800.0,3,3,Banani DOHS
9200000,Apartment,1654.0,3,4,Uttara
13000000,Apartment,1600.0,3,3,Uttara
16000000,Apartment,1600.0,3,3,Mohammadpur
4815000,Apartment,1070.0,3,2,Mirpur
12500000,Apartment,1876.0,4,4,Banasree
10800000,Apartment,1550.0,3,3,Bashundhara R-A
6000000,Apartment,1377.0,3,3,Mohammadpur
11000000,Apartment,1900.0,4,3,Cantonment
3422999,Apartment,815.0,2,2,Mirpur
6000000,Apartment,1377.0,3,3,Mohammadpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4500000,Apartment,750.0,2,2,Lalbagh
7000000,Apartment,1171.0,3,3,North Shahjahanpur
10500000,Apartment,1400.0,3,3,Mohammadpur
9000000,Apartment,1350.0,3,3,Tejgaon
7409999,Apartment,1580.0,3,4,Jatra Bari
17000000,Apartment,2500.0,4,4,Bashundhara R-A
50400000,Apartment,4200.0,4,4,Bashundhara R-A
4000000,Apartment,1000.0,3,2,Lalbagh
6000000,Apartment,1377.0,3,3,Mohammadpur
6000000,Apartment,1377.0,3,3,Mohammadpur
6000000,Apartment,1377.0,3,3,Mohammadpur
6000000,Apartment,1377.0,3,3,Mohammadpur
5000000,Apartment,1100.0,3,3,Mohammadpur
6250000,Apartment,1250.0,3,2,Banasree
4600000,Apartment,1054.0,3,3,Mohammadpur
22500000,Apartment,3000.0,4,6,Uttara
17500000,Apartment,2125.0,3,4,Bashundhara R-A
5000000,Apartment,1100.0,3,3,Mohammadpur
7800000,Apartment,1400.0,3,3,Mohammadpur
2000000,Apartment,550.0,2,2,Savar
9850000,Apartment,1550.0,3,3,Adabor
7500000,Apartment,1310.0,3,3,Dakshin Khan
8000000,Apartment,1175.0,3,3,Mirpur
14000000,Apartment,1600.0,3,3,Bashundhara R-A
4053000,Apartment,965.0,3,2,Mirpur
28000000,Apartment,2215.0,3,4,Uttara
8500000,Apartment,1256.0,3,3,Bashundhara R-A
30000000,Apartment,1800.0,3,3,Banani DOHS
24000000,Apartment,2030.0,3,3,Banani
3900000,Apartment,800.0,2,2,Jatra Bari
6100000,Apartment,1150.0,3,2,Turag
25000000,Apartment,1990.0,3,4,Dhanmondi
24000000,Apartment,2327.0,3,4,Dhanmondi
4200000,Apartment,600.0,2,2,Hatirpool
4000000,Apartment,800.0,2,2,Mirpur
10800000,Apartment,1530.0,4,3,Adabor
9000000,Apartment,1130.0,3,3,Malibagh
3474000,Apartment,965.0,3,2,Mirpur
3474000,Apartment,850.0,3,2,Mirpur
43200000,Apartment,2700.0,4,4,Mohakhali DOHS
43200000,Apartment,2700.0,4,4,Mohakhali DOHS
11500000,Apartment,1450.0,3,3,Bashundhara R-A
7800000,Apartment,1250.0,3,2,Mohammadpur
25000000,Apartment,2327.0,3,4,Dhanmondi
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
4000000,Apartment,800.0,2,2,Mirpur
7900000,Apartment,1150.0,3,3,Banasree
7500000,Apartment,1300.0,3,3,Dakshin Khan
4700000,Apartment,1130.0,3,3,Mohammadpur
15000000,Apartment,1850.0,3,3,Bashundhara R-A
4800000,Apartment,930.0,2,2,Mohammadpur
50400000,Apartment,4200.0,4,4,Bashundhara R-A
3474000,Apartment,965.0,3,2,Mirpur
12000000,Apartment,1650.0,3,3,Bashundhara R-A
4000000,Apartment,900.0,2,2,Rampura
37000000,Apartment,2924.0,4,5,Dhanmondi
13000000,Apartment,1550.0,3,3,Uttara
13000000,Apartment,1550.0,3,3,Uttara
5695000,Apartment,1340.0,3,3,Khilgaon
4000000,Apartment,1000.0,3,2,Demra
11500000,Apartment,1450.0,3,3,Bashundhara R-A
11500000,Apartment,1450.0,3,3,Bashundhara R-A
10000000,Apartment,1250.0,3,3,Dhanmondi
7000000,Apartment,1230.0,3,3,Turag
19500000,Apartment,2150.0,3,3,Bashundhara R-A
3000000,Apartment,900.0,2,2,Mirpur
2800000,Apartment,650.0,2,2,Mirpur
4000000,Apartment,1000.0,2,2,Kachukhet
45000000,Apartment,3100.0,4,3,Gulshan
8600000,Apartment,1600.0,3,3,Mirpur
5780000,Apartment,1360.0,3,3,Khilgaon
4500000,Apartment,1150.0,3,3,Cantonment
6200000,Apartment,930.0,2,2,Uttara
9200000,Apartment,1305.0,3,3,Sutrapur
11500000,Apartment,1450.0,3,3,Bashundhara R-A
3978000,Apartment,1105.0,3,3,Savar
5900000,Apartment,1250.0,2,3,Sutrapur
5400000,Apartment,1150.0,3,3,Sutrapur
5900000,Apartment,1250.0,3,3,Sutrapur
4900000,Apartment,1050.0,2,2,Sutrapur
5900000,Apartment,1250.0,2,3,Sutrapur
5400000,Apartment,1150.0,3,2,Sutrapur
4900000,Apartment,1050.0,2,2,Sutrapur
8000000,Apartment,1250.0,3,3,Aftab Nagar
5500000,Apartment,1100.0,3,3,Dakshin Khan
2800000,Apartment,700.0,2,2,Mirpur
19500000,Apartment,2150.0,3,3,Bashundhara R-A
6300000,Apartment,1370.0,3,3,Mirpur
12900000,Apartment,1290.0,3,3,New Market
5500000,Apartment,950.0,3,2,Mirpur
5908000,Apartment,1390.0,3,3,Khilgaon
5738000,Apartment,1350.0,3,3,Khilgaon
8500000,Apartment,1100.0,3,2,Bashundhara R-A
10000000,Apartment,1518.0,3,3,Uttara
8500000,Apartment,1250.0,3,3,Aftab Nagar
7400000,Apartment,1195.0,3,2,Sutrapur
6500000,Apartment,1140.0,3,3,Dhanmondi
4700000,Apartment,650.0,2,2,Mirpur
2800000,Apartment,700.0,2,2,Mirpur
5500000,Apartment,1100.0,3,3,Mohammadpur
7000000,Apartment,1200.0,3,3,Mirpur
12000000,Apartment,1750.0,4,4,Nikunja
6500000,Apartment,1140.0,3,3,Dhanmondi
40000000,Building,10500.0,20,10,Sutrapur
5525000,Apartment,1300.0,3,3,Khilgaon
5100000,Apartment,712.0,2,2,Rampura
6800000,Apartment,1250.0,3,3,Maghbazar
3850000,Apartment,700.0,2,2,Mirpur
9000000,Apartment,1250.0,3,3,Tejgaon
9200000,Apartment,1534.0,3,4,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1056.0,3,3,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1056.0,3,3,Mohammadpur
4600000,Apartment,1056.0,3,3,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1056.0,3,3,Mohammadpur
12000000,Building,3500.0,9,7,Hazaribag
5700000,Apartment,1250.0,3,3,Mohammadpur
6200000,Apartment,1190.0,3,3,Mohammadpur
18500000,Apartment,1939.0,3,4,Kalabagan
23000000,Apartment,1980.0,3,3,Dhanmondi
5500000,Apartment,1000.0,3,2,Hazaribag
11000000,Apartment,1553.0,3,3,Mirpur
50400000,Apartment,4200.0,4,4,Bashundhara R-A
50400000,Apartment,4200.0,4,4,Bashundhara R-A
5000000,Apartment,1000.0,3,2,Bangshal
4000000,Apartment,1100.0,3,2,Mirpur
9000000,Building,1950.0,8,5,Dakshin Khan
7500000,Apartment,1425.0,3,3,Dakshin Khan
9400000,Apartment,1350.0,3,3,Adabor
5700000,Apartment,1300.0,3,3,Mohammadpur
6500000,Apartment,900.0,2,2,Sutrapur
15000000,Apartment,1870.0,3,3,Bashundhara R-A
45500000,Apartment,4427.0,4,5,Bashundhara R-A
6000000,Apartment,1377.0,3,3,Mohammadpur
6000000,Apartment,1377.0,3,3,Mohammadpur
40000000,Apartment,2600.0,4,4,Baridhara DOHS
45000000,Apartment,2600.0,3,3,Gulshan
5000000,Apartment,1100.0,3,2,Mirpur
8000000,Apartment,1654.0,3,4,Uttara
6000000,Apartment,1230.0,3,3,Mohammadpur
15000000,Apartment,1350.0,3,3,Niketan
9000000,Apartment,1420.0,3,3,Malibagh
5200000,Apartment,906.0,2,2,Mirpur
5700000,Apartment,1250.0,3,3,Mohammadpur
6000000,Apartment,1230.0,3,3,Mohammadpur
6200000,Apartment,1190.0,3,3,Mohammadpur
6000000,Apartment,1230.0,3,3,Mohammadpur
6200000,Apartment,1190.0,3,3,Mohammadpur
5900000,Apartment,1180.0,3,3,Mohammadpur
5700000,Apartment,1250.0,3,3,Mohammadpur
16000000,Apartment,2000.0,3,3,Bashundhara R-A
4600000,Apartment,1056.0,3,3,Mohammadpur
5700000,Apartment,1250.0,3,3,Mohammadpur
7500000,Apartment,1180.0,3,3,Dakshin Khan
80000000,Apartment,3500.0,4,4,Gulshan
5000000,Apartment,1170.0,3,2,Demra
4200000,Apartment,825.0,2,2,Khilgaon
2300000,Apartment,650.0,2,2,Mirpur
8475000,Apartment,1150.0,3,3,Bashundhara R-A
4900000,Apartment,1050.0,2,2,Sutrapur
15000000,Apartment,1870.0,3,3,Bashundhara R-A
4200000,Apartment,1050.0,3,2,Demra
6700000,Apartment,1457.0,3,3,Dakshin Khan
8250000,Apartment,1500.0,3,3,Aftab Nagar
4600000,Apartment,1056.0,3,3,Mohammadpur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1056.0,3,3,Mohammadpur
5400000,Apartment,1180.0,3,3,Mohammadpur
6200000,Apartment,1190.0,3,3,Mohammadpur
5900000,Apartment,1180.0,3,3,Mohammadpur
6000000,Apartment,1230.0,3,3,Mohammadpur
8500000,Apartment,1654.0,3,4,Uttara
5100000,Apartment,1073.0,3,3,Dakshin Khan
9200000,Apartment,1525.0,3,3,Uttara
6700000,Apartment,1457.0,3,3,Dakshin Khan
2500000,Apartment,600.0,2,2,Kachukhet
9050000,Apartment,1750.0,4,4,Mohammadpur
3750000,Apartment,750.0,2,2,Mohammadpur
14000000,Apartment,2500.0,4,5,Dakshin Khan
11000000,Apartment,1440.0,3,3,Dhanmondi
4000000,Apartment,1100.0,3,3,Uttar Khan
3800000,Apartment,800.0,2,3,Uttar Khan
5200000,Apartment,1241.0,3,3,Mohammadpur
38000000,Apartment,3350.0,4,4,Gulshan
8600000,Apartment,1654.0,3,4,Uttara
10500000,Apartment,1500.0,3,3,Bashundhara R-A
16000000,Apartment,1830.0,3,3,Bashundhara R-A
15000000,Apartment,1870.0,4,3,Bashundhara R-A
12500000,Apartment,1553.0,3,3,Mirpur
7500000,Apartment,1395.0,3,4,Uttara
5200000,Apartment,1241.0,3,3,Mohammadpur
31500000,Apartment,1960.0,3,3,Gulshan
8100000,Apartment,1350.0,3,3,Mirpur
11900000,Apartment,1750.0,4,4,Tejgaon
18500000,Apartment,2200.0,3,3,Mirpur
7900000,Apartment,1073.0,3,2,Mirpur
10000000,Apartment,1300.0,2,2,New Market
17000000,Apartment,1550.0,3,3,New Market
8100000,Apartment,1350.0,3,3,Mirpur
80000000,Apartment,3300.0,4,4,Gulshan
80000000,Apartment,3300.0,4,4,Gulshan
10000000,Apartment,1475.0,3,3,Bashundhara R-A
6000000,Apartment,1200.0,3,3,Mohammadpur
13500000,Apartment,1550.0,3,3,Bashundhara R-A
4000000,Apartment,1050.0,3,2,Demra
11200000,Apartment,1400.0,3,3,Sutrapur
4600000,Apartment,1054.0,3,3,Mohammadpur
4600000,Apartment,1065.0,3,3,Mohammadpur
8100000,Apartment,1350.0,3,3,Mirpur
31500000,Apartment,1760.0,3,3,Gulshan
8100000,Apartment,1350.0,3,3,Mirpur
8850000,Apartment,1475.0,3,4,Mohammadpur
5400000,Apartment,1200.0,3,2,Malibagh
4536000,Apartment,1080.0,3,2,Mirpur
4620000,Apartment,1100.0,3,2,Mirpur
4446000,Apartment,1235.0,3,3,Savar
7200000,Apartment,1525.0,3,3,Uttara
8000000,Apartment,1730.0,4,4,Mirpur
17500000,Apartment,2200.0,3,4,Mohammadpur
3750000,Apartment,750.0,2,2,Mohammadpur
12000000,Apartment,1521.0,3,3,Uttara
5200000,Apartment,1276.0,3,2,Mirpur
8775000,Apartment,1350.0,3,3,Mohammadpur
3500000,Apartment,950.0,2,3,Demra
6500000,Apartment,1500.0,4,3,Hazaribag
4800000,Apartment,1000.0,2,2,Mirpur
7338000,Apartment,1225.0,3,3,Bashabo
9050000,Apartment,1500.0,3,3,Bashabo
14000000,Apartment,1840.0,3,3,Bashundhara R-A
8500000,Apartment,1300.0,3,3,Mohammadpur
15600000,Apartment,1310.0,3,3,Kalabagan
5098000,Apartment,1133.0,3,3,Mirpur
5670000,Apartment,1260.0,3,3,Mirpur
25000000,Apartment,2300.0,3,4,Uttara
18300000,Apartment,2200.0,3,4,Mirpur
4700000,Apartment,985.0,3,2,Shyamoli
3100000,Apartment,700.0,2,2,Cantonment
3500000,Apartment,650.0,2,2,Mirpur
9500000,Apartment,1450.0,3,3,Bashundhara R-A
6324000,Apartment,1010.0,3,2,Aftab Nagar
8870000,Apartment,1634.0,3,3,Bashabo
8000000,Apartment,1600.0,3,4,Badda
7000000,Apartment,1538.0,3,3,Dakshin Khan
5200000,Apartment,1000.0,2,2,Mirpur
12000000,Apartment,1600.0,3,3,Mohammadpur
5000000,Apartment,600.0,2,1,Mohammadpur
9500000,Apartment,810.0,2,2,Mohammadpur
19800000,Building,7560.0,12,6,Mirpur
19500000,Apartment,2200.0,4,4,Bashundhara R-A
4500000,Apartment,1050.0,3,2,Mirpur
8750000,Apartment,1250.0,3,3,Mirpur
3400000,Apartment,1060.0,3,2,Mirpur
2000000,Apartment,856.0,3,2,Keraniganj
1600000,Apartment,350.0,1,1,Mirpur
4370000,Apartment,950.0,2,2,Mirpur
3570000,Apartment,850.0,2,2,Mirpur
5500000,Apartment,1400.0,3,3,Dakshin Khan
4550000,Apartment,1400.0,3,3,Dakshin Khan
8000000,Apartment,1470.0,3,3,Dakshin Khan
7400000,Apartment,1280.0,3,3,Dakshin Khan
5500000,Apartment,1100.0,3,2,Mirpur
16000000,Apartment,1830.0,3,3,Bashundhara R-A
8000000,Apartment,1600.0,3,4,Badda
7700000,Apartment,1400.0,3,3,Sutrapur
8500000,Apartment,1400.0,3,3,Mirpur
4100000,Apartment,850.0,2,2,Mirpur
4100000,Apartment,850.0,2,2,Mirpur
4100000,Apartment,850.0,2,2,Mirpur
16299999,Apartment,2100.0,4,4,Bashundhara R-A
16299999,Apartment,2100.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
4500000,Apartment,1000.0,3,2,Mirpur
9000000,Apartment,1250.0,3,3,Mirpur
10000000,Apartment,1310.0,3,3,Bashundhara R-A
4800000,Apartment,1000.0,2,2,Mirpur
2000000,Apartment,600.0,2,1,Mirpur
6000000,Apartment,900.0,2,2,Shyamoli
4500000,Apartment,669.0,2,1,Rampura
4500000,Apartment,815.0,2,2,Mirpur
10300000,Apartment,2000.0,4,4,Mohammadpur
9050000,Apartment,1750.0,5,4,Mohammadpur
15600000,Apartment,1521.0,3,3,Dhanmondi
5300000,Apartment,1070.0,3,2,Mohammadpur
20900000,Apartment,2200.0,4,4,Mirpur
3500000,Apartment,885.0,3,2,Mirpur
3000000,Apartment,925.0,3,2,Mirpur
10000000,Apartment,1950.0,3,3,Uttara
5500000,Apartment,1000.0,2,2,Banasree
20000000,Apartment,2610.0,4,5,Mirpur
7200000,Apartment,1320.0,3,3,Banasree
9600000,Apartment,1350.0,3,3,Banasree
13500000,Apartment,1870.0,4,4,Mohammadpur
15900000,Apartment,2200.0,4,4,Bashundhara R-A
8500000,Apartment,1175.0,3,2,Khilgaon
9000000,Apartment,1525.0,3,3,Mirpur
8500000,Apartment,1000.0,2,2,Khilgaon
18000000,Apartment,1634.0,3,3,Kalabagan
9300000,Apartment,1300.0,3,3,Mirpur
4500000,Apartment,1050.0,3,2,Mirpur
5200000,Apartment,1050.0,3,2,Mirpur
18300000,Apartment,2200.0,3,3,Mirpur
45000000,Apartment,3220.0,3,3,Banani
10000000,Apartment,1450.0,3,4,Niketan
14500000,Apartment,1872.0,3,3,Mirpur
3500000,Apartment,820.0,2,2,Mohammadpur
5000000,Apartment,1258.0,3,3,Mirpur
5000000,Apartment,1258.0,3,3,Mirpur
5000000,Apartment,1258.0,3,3,Mirpur
8050000,Apartment,1548.0,3,3,Badda
16299999,Apartment,2100.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
19900000,Apartment,2200.0,4,4,Bashundhara R-A
2500000,Apartment,750.0,2,2,Shyampur
3820000,Apartment,955.0,2,2,Jatra Bari
2500000,Apartment,750.0,2,2,Shyampur
2500000,Apartment,750.0,2,2,Shyampur
80000000,Apartment,3500.0,4,4,Gulshan
10000000,Apartment,1800.0,4,3,Mirpur
5000000,Apartment,1300.0,3,3,Cantonment
13500000,Apartment,1650.0,3,3,Bashundhara R-A
8300000,Apartment,1336.0,3,3,Tejgaon
2700000,Apartment,850.0,3,2,Savar
5900000,Apartment,1180.0,3,3,Mohammadpur
12500000,Apartment,1250.0,3,3,Hatirpool
32000000,Building,3480.0,24,10,Uttar Khan
60000000,Building,10000.0,7,8,Bashundhara R-A
15000000,Apartment,1600.0,3,4,Kalachandpur
10000000,Apartment,1500.0,3,4,Kalachandpur
45000000,Apartment,2700.0,4,4,Mohakhali DOHS
5500000,Apartment,900.0,2,2,Mirpur
7155000,Apartment,1376.0,3,3,Badda
4700000,Apartment,1100.0,3,2,Ibrahimpur
5800000,Apartment,1100.0,3,2,Ibrahimpur
10000000,Apartment,1450.0,3,3,Bashundhara R-A
6000000,Apartment,1100.0,3,2,Badda
6000000,Apartment,1100.0,3,2,Badda
3800000,Apartment,800.0,2,2,Dakshin Khan
11800000,Apartment,2400.0,5,4,Dakshin Khan
6638000,Apartment,1475.0,3,3,Ibrahimpur
6638000,Apartment,1475.0,3,3,Ibrahimpur
6638000,Apartment,1475.0,3,3,Ibrahimpur
120000000,Apartment,4200.0,3,3,Gulshan
12500000,Apartment,1575.0,3,3,Bashundhara R-A
7000000,Apartment,1200.0,3,3,Mirpur
6600000,Apartment,1140.0,3,3,Cantonment
4800000,Apartment,1010.0,3,3,Badda
8500000,Apartment,1481.0,3,3,Mirpur
9000000,Apartment,1450.0,3,4,Banasree
7800000,Apartment,1150.0,3,3,Mohammadpur
10000000,Apartment,1200.0,3,3,Mirpur
8000000,Apartment,1000.0,3,3,Lalmatia
3500000,Apartment,600.0,2,2,Mirpur
18500000,Apartment,1551.0,3,4,Mohammadpur
5500000,Apartment,1400.0,3,3,Dakshin Khan
5500000,Apartment,1400.0,3,3,Dakshin Khan
6800000,Apartment,1100.0,3,3,Khilgaon
14200000,Apartment,1860.0,3,3,Bashundhara R-A
3500000,Apartment,650.0,2,2,Mirpur
4600000,Apartment,900.0,2,2,Dakshin Khan
3800000,Apartment,800.0,2,2,Shyampur
14000000,Apartment,2500.0,4,5,Dakshin Khan
6000000,Apartment,1200.0,3,3,Mohammadpur
9200000,Apartment,1575.0,3,4,Mohammadpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
5040000,Apartment,1120.0,3,3,Ibrahimpur
7325000,Apartment,1050.0,3,3,Mirpur
8625000,Apartment,1250.0,3,3,Mirpur
7325000,Apartment,1050.0,3,3,Mirpur
11500000,Apartment,1433.0,3,3,Kathalbagan
11700000,Apartment,1525.0,3,4,Mirpur
7975000,Apartment,1150.0,3,3,Mirpur
7975000,Apartment,1150.0,3,3,Mirpur
7975000,Apartment,1150.0,3,3,Mirpur
12500000,Apartment,1560.0,3,3,Hatirpool
12500000,Apartment,1560.0,3,3,Hatirpool
12500000,Apartment,1560.0,3,3,Hatirpool
12500000,Apartment,1560.0,3,3,Hatirpool
8625000,Apartment,1250.0,3,3,Mirpur
2916000,Apartment,810.0,2,2,Mirpur
2916000,Apartment,810.0,2,2,Mirpur
14500000,Apartment,1525.0,2,2,Uttara
9000000,Apartment,1360.0,3,3,Bashundhara R-A
9000000,Apartment,1360.0,3,3,Bashundhara R-A
7905000,Apartment,1275.0,3,3,Tejgaon
16000000,Apartment,1830.0,3,3,Bashundhara R-A
7363000,Apartment,1416.0,3,3,Badda
14500000,Apartment,1878.0,4,4,Malibagh
14400000,Apartment,1860.0,4,4,Malibagh
8000000,Apartment,1600.0,4,3,Sutrapur
8300000,Apartment,1100.0,3,2,Bashundhara R-A
2900000,Apartment,685.0,2,2,Bangshal
16000000,Apartment,1830.0,3,3,Bashundhara R-A
7250000,Apartment,1350.0,3,3,Mohammadpur
7000000,Apartment,900.0,2,2,Sutrapur
6942000,Apartment,1335.0,3,3,Badda
23500000,Apartment,2200.0,3,3,Mirpur
7000000,Apartment,1100.0,3,2,Sutrapur
5750000,Apartment,1150.0,3,2,Maghbazar
8625000,Apartment,1250.0,3,3,Mirpur
39000000,Apartment,2450.0,3,3,Banani
6600000,Apartment,1200.0,3,3,Mirpur
6350000,Apartment,1150.0,3,3,Mirpur
4300000,Apartment,900.0,2,2,Badda
20000000,Apartment,2200.0,3,4,Mirpur
6000000,Apartment,1000.0,3,2,Mirpur
14000000,Apartment,1840.0,3,3,Bashundhara R-A
6500000,Apartment,1020.0,2,2,Badda
11500000,Apartment,1450.0,3,3,Bashundhara R-A
15000000,Apartment,1870.0,3,3,Bashundhara R-A
21000000,Apartment,2050.0,4,3,Bashundhara R-A
11500000,Apartment,1545.0,3,3,Mirpur
2916000,Apartment,810.0,2,2,Mirpur
2916000,Apartment,810.0,2,2,Mirpur
9000000,Apartment,1360.0,3,3,Bashundhara R-A
2600000,Apartment,700.0,2,2,Mirpur
60000000,Building,7000.0,16,8,Kafrul
5740000,Apartment,1160.0,3,3,Bashabo
6350000,Apartment,1300.0,3,3,Bashabo
4750000,Apartment,950.0,2,2,Mirpur
9000000,Apartment,1318.0,3,3,Shyamoli
29500000,Apartment,2308.0,4,4,Lalmatia
7325000,Apartment,1050.0,3,3,Mirpur
3000000,Apartment,700.0,3,2,Joar Sahara
4500000,Apartment,800.0,3,2,Joar Sahara
7000000,Apartment,1500.0,3,3,Uttara
29500000,Apartment,2308.0,4,4,Lalmatia
7000000,Apartment,1250.0,3,3,Mohammadpur
13500000,Apartment,1350.0,3,3,Motijheel
5115000,Apartment,930.0,2,2,Malibagh
6500000,Apartment,1000.0,3,3,Aftab Nagar
9752000,Apartment,1350.0,3,4,Cantonment
4000000,Apartment,850.0,2,2,Shyamoli
4400000,Apartment,1120.0,3,3,Mirpur
30000000,Apartment,2850.0,4,4,Dhanmondi
24000000,Apartment,2200.0,3,4,Uttara
5800000,Apartment,1100.0,3,2,Ibrahimpur
7500000,Apartment,1075.0,2,2,Khilgaon
10000000,Apartment,1460.0,3,3,Mohammadpur
4675000,Apartment,850.0,2,2,Malibagh
4950000,Apartment,1100.0,3,3,Badda
14500000,Apartment,1750.0,3,4,Bashundhara R-A
10000000,Apartment,1200.0,3,3,Eskaton
6045000,Apartment,975.0,2,2,Tejgaon
6138000,Apartment,990.0,2,2,Tejgaon
3200000,Apartment,850.0,2,2,Mirpur
11500000,Apartment,1620.0,3,4,Uttara
4000000,Apartment,920.0,3,2,Bashabo
4500000,Apartment,1100.0,3,2,Badda
5000000,Apartment,1000.0,2,2,Shyampur
3600000,Apartment,950.0,3,2,Badda
4500000,Apartment,1100.0,3,2,Badda
4200000,Apartment,950.0,2,2,Mirpur
9630000,Apartment,1555.0,3,3,Bashundhara R-A
9900000,Apartment,1450.0,3,4,Mirpur
15000000,Apartment,1870.0,3,3,Bashundhara R-A
4825000,Apartment,850.0,2,2,Khilkhet
7975000,Apartment,1150.0,3,3,Mirpur
3700000,Apartment,856.0,2,2,Mirpur
9000000,Apartment,1305.0,3,3,Banasree
20000000,Apartment,2200.0,4,4,Mirpur
4560000,Apartment,1200.0,3,2,Bashabo
7200000,Apartment,1200.0,3,3,Bashabo
28300000,Apartment,1890.0,3,3,Dhanmondi
21500000,Apartment,2800.0,4,4,Bashundhara R-A
6600000,Apartment,1425.0,3,2,Dakshin Khan
6000000,Apartment,965.0,3,2,Kathalbagan
7450000,Apartment,1170.0,3,2,Mirpur
30000000,Apartment,2450.0,4,4,Dhanmondi
6200000,Apartment,800.0,2,2,Adabor
6500000,Apartment,800.0,2,2,Adabor
30000000,Apartment,2500.0,3,4,Banani
4300000,Apartment,1050.0,3,2,Badda
14500000,Apartment,2020.0,3,3,Bashundhara R-A
12200000,Apartment,1600.0,3,3,Bashundhara R-A
5750000,Apartment,1150.0,3,2,Maghbazar
8700000,Apartment,1350.0,3,3,Banasree
8000000,Apartment,1200.0,3,3,Dakshin Khan
9200000,Apartment,1430.0,3,3,Dakshin Khan
6111000,Apartment,970.0,2,2,Aftab Nagar
5000000,Apartment,1120.0,3,3,Mohammadpur
4500000,Apartment,980.0,3,3,Mohammadpur
6300000,Apartment,1400.0,3,3,Adabor
14000000,Apartment,1100.0,3,3,Uttara
4342000,Apartment,835.0,2,2,Mirpur
5304000,Apartment,1020.0,3,2,Mirpur
6200000,Apartment,800.0,2,2,Adabor
17000000,Apartment,1762.0,3,3,Bashundhara R-A
4500000,Apartment,1100.0,3,2,Badda
3800000,Apartment,930.0,2,2,Mirpur
5000000,Apartment,1250.0,3,3,Mirpur
10000000,Apartment,1350.0,3,3,Hatirpool
13500000,Apartment,1260.0,3,3,New Market
13500000,Apartment,1260.0,3,3,New Market
5800000,Apartment,1200.0,3,2,Dakshin Khan
3800000,Apartment,800.0,2,2,Hazaribag
13000000,Apartment,1900.0,3,4,Mirpur
4100000,Apartment,900.0,3,2,Mohammadpur
21000000,Apartment,2050.0,4,3,Bashundhara R-A
2500000,Apartment,750.0,2,2,Shyampur
12500000,Apartment,1560.0,3,3,Hatirpool
12500000,Apartment,1560.0,3,3,Hatirpool
12500000,Apartment,1560.0,3,3,Hatirpool
8625000,Apartment,1250.0,3,3,Mirpur
8625000,Apartment,1250.0,3,3,Mirpur
7975000,Apartment,1150.0,3,3,Mirpur
7975000,Apartment,1150.0,3,3,Mirpur
7325000,Apartment,1050.0,3,3,Mirpur
7325000,Apartment,1050.0,3,3,Mirpur
9200000,Apartment,1430.0,3,3,Dakshin Khan
9200000,Apartment,1394.0,3,3,Dakshin Khan
9200000,Apartment,1370.0,3,3,Dakshin Khan
8000000,Apartment,1200.0,3,3,Dakshin Khan
8000000,Apartment,1200.0,3,3,Dakshin Khan
9200000,Apartment,1394.0,3,3,Dakshin Khan
9200000,Apartment,1394.0,3,3,Dakshin Khan
8000000,Apartment,1200.0,3,3,Dakshin Khan
5594000,Apartment,1332.0,3,3,Mirpur
23500000,Apartment,2350.0,4,5,Uttara
5000000,Apartment,1250.0,3,3,Mirpur
5000000,Apartment,1250.0,3,3,Mirpur
7000000,Apartment,1351.0,3,3,Jatra Bari
